album_name,artist_name,track_name,platform,Track Played Date,No of Albums,No of Artists,No of Tracks,Milliseconds Played,Avg Listening Time (min)
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2021-07-05 00:00:00,1,1,1,7171,0.11951666666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2021-08-09 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2021-08-31 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2021-09-27 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2021-10-06 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2021-10-22 00:00:00,1,1,1,22079,0.36798333333333333
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2021-11-12 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2021-12-16 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2022-01-07 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2022-01-28 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2022-02-04 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2022-04-14 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2022-07-24 00:00:00,1,1,1,0,0
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2022-09-30 00:00:00,1,1,1,2356,0.039266666666666665
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2022-10-10 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2023-03-20 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2023-04-12 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2023-05-08 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2023-05-10 00:00:00,1,1,1,437483,3.6456916666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2023-10-06 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2023-12-22 00:00:00,1,1,1,364867,6.0811166666666665
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2023-12-29 00:00:00,1,1,1,33280,0.5546666666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2024-01-09 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2024-07-25 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2024-10-08 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",android,2024-10-14 00:00:00,1,1,1,403333,6.722216666666666
"""The Opera Gala - Live from Baden-Baden""",Léo Delibes,"Lakmé / Act I: Viens, Mallika, ... Dôme épais (Flower Duet)",mac,2023-08-17 00:00:00,1,1,1,1209653,6.720294444444445
#1 Record,Big Star,In The Street,android,2021-06-14 00:00:00,1,1,1,174733,2.9122166666666667
#1 Record,Big Star,Thirteen,android,2021-01-20 00:00:00,1,1,1,102137,1.7022833333333334
#1 Spot,Montell Jordan,Get It On Tonite,android,2018-12-27 00:00:00,1,1,1,275018,4.583633333333333
#1s ... and then some,Brooks & Dunn,My Maria,android,2024-09-28 00:00:00,1,1,1,208106,3.4684333333333335
#3 Deluxe Version,The Script,Hall of Fame,android,2015-09-19 00:00:00,1,1,1,0,0
#3 Deluxe Version,The Script,Hall of Fame,android,2015-10-02 00:00:00,1,1,1,4086,0.03405
#3 Deluxe Version,The Script,Hall of Fame,android,2015-10-03 00:00:00,1,1,1,201093,3.35155
#3 Deluxe Version,The Script,Hall of Fame,android,2015-10-04 00:00:00,1,1,1,201093,3.35155
#3 Deluxe Version,The Script,Hall of Fame,android,2015-10-12 00:00:00,1,1,1,2043,0.03405
#3 Deluxe Version,The Script,Hall of Fame,android,2015-11-02 00:00:00,1,1,1,21965,0.18304166666666666
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2015-08-29 00:00:00,1,1,1,405066,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2015-09-19 00:00:00,1,1,1,202533,1.687775
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2015-10-02 00:00:00,1,1,1,4597,0.03830833333333333
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2015-11-02 00:00:00,1,1,1,2136,0.0356
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2016-12-07 00:00:00,1,1,1,77181,1.28635
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2016-12-31 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2017-05-12 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2017-07-04 00:00:00,1,1,1,27073,0.45121666666666665
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2017-07-17 00:00:00,1,1,1,0,0
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2017-08-16 00:00:00,1,1,1,2273,0.03788333333333333
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2017-09-06 00:00:00,1,1,1,1225,0.020416666666666666
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2017-11-21 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2018-01-31 00:00:00,1,1,1,12119,0.20198333333333332
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2018-02-21 00:00:00,1,1,1,2085,0.03475
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2018-04-02 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2018-07-24 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2018-08-26 00:00:00,1,1,1,4447,0.07411666666666666
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2018-10-12 00:00:00,1,1,1,1918,0.031966666666666664
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2019-03-29 00:00:00,1,1,1,9638,0.16063333333333332
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2019-04-07 00:00:00,1,1,1,696,0.0116
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2019-04-25 00:00:00,1,1,1,152536,2.5422666666666665
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2019-07-16 00:00:00,1,1,1,1364,0.022733333333333335
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2019-08-20 00:00:00,1,1,1,1174,0.019566666666666666
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2020-04-25 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2020-06-07 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2020-09-23 00:00:00,1,1,1,202533,1.687775
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2020-10-25 00:00:00,1,1,1,116485,1.9414166666666666
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2021-01-09 00:00:00,1,1,1,965,0.016083333333333335
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2021-03-07 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2021-05-07 00:00:00,1,1,1,805,0.013416666666666667
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2021-06-17 00:00:00,1,1,1,1494,0.0249
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2021-10-10 00:00:00,1,1,1,1211,0.020183333333333334
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2021-10-22 00:00:00,1,1,1,177,0.00295
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2021-10-25 00:00:00,1,1,1,944,0.015733333333333332
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2021-11-12 00:00:00,1,1,1,5965,0.09941666666666667
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2021-11-13 00:00:00,1,1,1,23,0.00038333333333333334
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2022-09-11 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2022-09-30 00:00:00,1,1,1,23,0.00038333333333333334
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2022-10-03 00:00:00,1,1,1,1417,0.023616666666666668
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2023-04-07 00:00:00,1,1,1,23,0.00038333333333333334
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2023-06-12 00:00:00,1,1,1,994,0.016566666666666667
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),android,2023-08-13 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),iOS,2017-05-31 00:00:00,1,1,1,202533,3.37555
#3 Deluxe Version,The Script,Hall of Fame (feat. will.i.am),web player,2013-07-09 00:00:00,1,1,1,863,0.014383333333333333
#3 Deluxe Version,The Script,If You Could See Me Now,android,2015-09-19 00:00:00,1,1,1,0,0
#3 Deluxe Version,The Script,If You Could See Me Now,android,2015-09-29 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2015-10-02 00:00:00,1,1,1,68265,0.568875
#3 Deluxe Version,The Script,If You Could See Me Now,android,2015-10-03 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2015-10-04 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2015-10-12 00:00:00,1,1,1,1996,0.03326666666666667
#3 Deluxe Version,The Script,If You Could See Me Now,android,2015-11-02 00:00:00,1,1,1,222657,1.2369833333333333
#3 Deluxe Version,The Script,If You Could See Me Now,android,2016-12-11 00:00:00,1,1,1,220788,1.8399
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-01-03 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-01-08 00:00:00,1,1,1,2080,0.034666666666666665
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-01-12 00:00:00,1,1,1,4301,0.07168333333333334
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-01-13 00:00:00,1,1,1,2171,0.03618333333333333
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-01-14 00:00:00,1,1,1,781,0.013016666666666666
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-05-12 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-07-10 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-07-20 00:00:00,1,1,1,2038,0.033966666666666666
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-08-05 00:00:00,1,1,1,18677,0.31128333333333336
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-08-13 00:00:00,1,1,1,1900,0.03166666666666667
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-09-06 00:00:00,1,1,1,0,0
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-09-09 00:00:00,1,1,1,1999,0.03331666666666667
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-10-17 00:00:00,1,1,1,1934,0.032233333333333336
#3 Deluxe Version,The Script,If You Could See Me Now,android,2017-12-01 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2018-01-31 00:00:00,1,1,1,3030,0.0505
#3 Deluxe Version,The Script,If You Could See Me Now,android,2018-04-01 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2018-11-08 00:00:00,1,1,1,1724,0.028733333333333333
#3 Deluxe Version,The Script,If You Could See Me Now,android,2018-11-24 00:00:00,1,1,1,1935,0.03225
#3 Deluxe Version,The Script,If You Could See Me Now,android,2018-11-25 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2018-12-13 00:00:00,1,1,1,1116,0.0186
#3 Deluxe Version,The Script,If You Could See Me Now,android,2019-10-07 00:00:00,1,1,1,234,0.0039
#3 Deluxe Version,The Script,If You Could See Me Now,android,2020-08-15 00:00:00,1,1,1,0,0
#3 Deluxe Version,The Script,If You Could See Me Now,android,2020-10-09 00:00:00,1,1,1,1910,0.03183333333333333
#3 Deluxe Version,The Script,If You Could See Me Now,android,2020-10-27 00:00:00,1,1,1,163249,2.720816666666667
#3 Deluxe Version,The Script,If You Could See Me Now,android,2020-12-13 00:00:00,1,1,1,219569,1.8297416666666666
#3 Deluxe Version,The Script,If You Could See Me Now,android,2021-02-21 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2021-04-28 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2021-04-30 00:00:00,1,1,1,23,0.00038333333333333334
#3 Deluxe Version,The Script,If You Could See Me Now,android,2021-06-29 00:00:00,1,1,1,1268,0.021133333333333334
#3 Deluxe Version,The Script,If You Could See Me Now,android,2022-06-03 00:00:00,1,1,1,3587,0.059783333333333334
#3 Deluxe Version,The Script,If You Could See Me Now,android,2022-07-15 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2023-05-01 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,android,2023-11-05 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,If You Could See Me Now,iOS,2017-01-06 00:00:00,1,1,1,219546,3.6591
#3 Deluxe Version,The Script,Millionaires,android,2015-08-29 00:00:00,1,1,1,189466,3.157766666666667
#3 Deluxe Version,The Script,Millionaires,android,2016-12-29 00:00:00,1,1,1,189466,3.157766666666667
#3 Deluxe Version,The Script,Millionaires,android,2017-01-13 00:00:00,1,1,1,3053,0.050883333333333336
#3 Deluxe Version,The Script,Millionaires,android,2017-01-15 00:00:00,1,1,1,1422,0.0237
#3 Deluxe Version,The Script,Millionaires,android,2017-05-12 00:00:00,1,1,1,189466,3.157766666666667
#3 Deluxe Version,The Script,Millionaires,android,2017-08-06 00:00:00,1,1,1,2186,0.018216666666666666
#3 Deluxe Version,The Script,Millionaires,android,2017-08-15 00:00:00,1,1,1,189466,3.157766666666667
#3 Deluxe Version,The Script,Millionaires,android,2017-08-21 00:00:00,1,1,1,0,0
#3 Deluxe Version,The Script,Millionaires,android,2017-09-06 00:00:00,1,1,1,0,0
#3 Deluxe Version,The Script,Millionaires,android,2018-02-18 00:00:00,1,1,1,186089,3.1014833333333334
#3 Deluxe Version,The Script,Millionaires,android,2018-03-24 00:00:00,1,1,1,189466,3.157766666666667
#3 Deluxe Version,The Script,Millionaires,android,2018-06-16 00:00:00,1,1,1,8116,0.13526666666666667
#3 Deluxe Version,The Script,Millionaires,android,2018-07-08 00:00:00,1,1,1,131311,2.1885166666666667
#3 Deluxe Version,The Script,Millionaires,android,2018-07-09 00:00:00,1,1,1,62243,1.0373833333333333
#3 Deluxe Version,The Script,Millionaires,android,2018-08-23 00:00:00,1,1,1,1389,0.02315
#3 Deluxe Version,The Script,Millionaires,android,2018-10-03 00:00:00,1,1,1,185730,3.0955
#3 Deluxe Version,The Script,Millionaires,android,2019-08-13 00:00:00,1,1,1,1367,0.022783333333333333
#3 Deluxe Version,The Script,Millionaires,android,2019-11-01 00:00:00,1,1,1,0,0
#3 Deluxe Version,The Script,Millionaires,android,2020-01-02 00:00:00,1,1,1,47937,0.79895
#3 Deluxe Version,The Script,Millionaires,android,2020-09-24 00:00:00,1,1,1,728,0.012133333333333333
#3 Deluxe Version,The Script,Millionaires,android,2021-03-10 00:00:00,1,1,1,905,0.015083333333333334
#3 Deluxe Version,The Script,Millionaires,android,2021-04-21 00:00:00,1,1,1,189466,3.157766666666667
#3 Deluxe Version,The Script,Millionaires,android,2021-04-24 00:00:00,1,1,1,956,0.015933333333333334
#3 Deluxe Version,The Script,Millionaires,android,2021-06-15 00:00:00,1,1,1,189466,3.157766666666667
#3 Deluxe Version,The Script,Millionaires,android,2021-06-30 00:00:00,1,1,1,633,0.01055
#3 Deluxe Version,The Script,Millionaires,android,2021-08-21 00:00:00,1,1,1,6435,0.10725
#3 Deluxe Version,The Script,Millionaires,android,2022-01-02 00:00:00,1,1,1,1067,0.017783333333333335
#3 Deluxe Version,The Script,Millionaires,android,2022-01-15 00:00:00,1,1,1,189466,3.157766666666667
#3 Deluxe Version,The Script,Millionaires,android,2022-04-24 00:00:00,1,1,1,23,0.00038333333333333334
#3 Deluxe Version,The Script,Millionaires,android,2022-06-05 00:00:00,1,1,1,189466,3.157766666666667
#3 Deluxe Version,The Script,Millionaires,android,2022-09-30 00:00:00,1,1,1,931,0.015516666666666666
#3 Deluxe Version,The Script,Millionaires,android,2023-12-22 00:00:00,1,1,1,810,0.0135
#3 Deluxe Version,The Script,Millionaires,cast to device,2020-04-23 00:00:00,1,1,1,189467,3.157783333333333
#3 Deluxe Version,The Script,Millionaires,iOS,2017-03-13 00:00:00,1,1,1,189466,3.157766666666667
#3 Deluxe Version,The Script,Millionaires,web player,2013-07-09 00:00:00,1,1,1,143150,2.3858333333333333
#3 Deluxe Version,The Script,Millionaires,windows,2013-07-13 00:00:00,1,1,1,111920,1.8653333333333333
#3 Deluxe Version,The Script,Six Degrees of Separation,android,2015-09-19 00:00:00,1,1,1,0,0
#3 Deluxe Version,The Script,Six Degrees of Separation,android,2015-10-02 00:00:00,1,1,1,4876,0.040633333333333334
